context,question,label
"1. Khi sự cố, tai nạn xảy ra trên đường sắt đô thị, lái tàu hoặc nhân viên hỗ trợ an toàn (nếu đoàn tàu vận hành ở chế độ lái tự động không có lái tàu) phải báo ngay cho nhân viên điều độ chạy tàu của Trung tâm điều hành vận tải đường sắt đô thị để tổ chức phòng vệ khu vực xảy ra tai nạn và báo cho các đoàn tàu phía sau dừng tàu.
2. Lái tàu, nhân viên hỗ trợ an toàn sau khi báo cáo tình hình sự cố, tai nạn cho nhân viên điều độ chạy tàu phải tổ chức phòng vệ địa điểm tai nạn, trấn an tinh thần cho hành khách trên tàu.
3. Doanh nghiệp kinh doanh đường sắt đô thị có trách nhiệm quy định, ban hành biện pháp phòng vệ khi phải dừng tàu.","Khi có sự cố, tai nạn giao thông đường sắt đô thị, doanh nghiệp kinh doanh đường sắt báo ngay tin cho ai?",0
"1. Trong thời hạn 10 ngày làm việc kể từ ngày công bố điểm, Hội đồng đánh giá cấp thẻ tiếp nhận đề nghị phúc khảo.
2. Trong thời hạn 05 ngày làm việc kể từ ngày hết thời hạn quy định tại khoản 1 Điều này, Hội đồng đánh giá cấp thẻ giải quyết đề nghị phúc khảo thuộc phạm vi thẩm quyền và thông báo kết quả.",Giải quyết đề nghị phúc khảo đánh giá cấp thẻ kiểm định viên chất lượng giáo dục nghề nghiệp được quy định như thế nào?,1
"Sau khi giải quyết đề nghị phúc khảo (nếu có), Hội đồng đánh giá cấp thẻ đề xuất Tổng Cục trưởng Tổng cục Giáo dục nghề nghiệp phê duyệt danh sách người được đánh giá đạt yêu cầu. Người đạt từ 70 (bảy mươi) điểm trở lên được đánh giá là đạt yêu cầu và được xem xét cấp thẻ kiểm định viên.",Giải quyết đề nghị phúc khảo đánh giá cấp thẻ kiểm định viên chất lượng giáo dục nghề nghiệp được quy định như thế nào?,0
"Bộ Giáo dục và Đào tạo chủ trì, phối hợp với Bộ Công an xây dựng nội dung, thời lượng bồi dưỡng kiến thức, kỹ năng về phòng cháy và chữa cháy để lồng ghép vào chương trình giảng dạy, hoạt động ngoại khóa trong nhà trường và cơ sở giáo dục khác phù hợp với từng cấp học, ngành học.","Việc giáo dục, bồi dưỡng kiến thức về phòng cháy và chữa cháy được quy định như thế nào?",1
"1. Nội dung, thời lượng bồi dưỡng kiến thức về phòng cháy và chữa cháy gồm:
a) Pháp luật về phòng cháy và chữa cháy; kiến thức cơ bản về phòng cháy và chữa cháy; hệ thống, phương tiện, thiết bị phòng cháy và chữa cháy. Thời lượng bồi dưỡng 90 tiết (tương đương 12 ngày);
b) Kiến thức cơ bản về thiết kế, tiêu chuẩn, quy chuẩn về phòng cháy, chữa cháy; kiến thức về phòng cháy trong đầu tư xây dựng. Thời lượng bồi dưỡng 75 tiết (tương đương 10 ngày);
c) Hệ thống quy chuẩn, tiêu chuẩn kỹ thuật và việc áp dụng quy chuẩn, tiêu chuẩn kỹ thuật về phòng cháy và chữa cháy trong công tác kiểm định phương tiện phòng cháy và chữa cháy; kiến thức cơ bản về quy trình, thiết bị phục vụ kiểm định phương tiện phòng cháy và chữa cháy. Thời lượng bồi dưỡng 30 tiết (tương đương 04 ngày);
d) Kiến thức chuyên sâu về nguyên lý, cấu tạo, yêu cầu kỹ thuật của hệ thống, phương tiện phòng cháy và chữa cháy. Thời lượng bồi dưỡng 75 tiết (tương đương 10 ngày);
đ) Kiến thức về bảo đảm an toàn về phòng cháy và chữa cháy trong thi công xây dựng; biện pháp thi công, lắp đặt các hệ thống, thiết bị phòng cháy và chữa cháy. Thời lượng bồi dưỡng 45 tiết (tương đương 06 ngày).
2. Người đứng đầu, người đại diện theo pháp luật của cơ sở kinh doanh dịch vụ phòng cháy và chữa cháy và cá nhân quy định tại khoản 6 và khoản 8 Điều 41 Nghị định số 136/2020/NĐ-CP được bồi dưỡng kiến thức theo quy định tại điểm a khoản 1 Điều này.
3. Cá nhân hành nghề tư vấn thiết kế, tư vấn thẩm định, tư vấn giám sát về phòng cháy và chữa cháy được bồi dưỡng kiến thức theo quy định tại điểm a, b và điểm d khoản 1 Điều này.
4. Cá nhân hành nghề tư vấn kiểm tra, kiểm định kỹ thuật về phòng cháy và chữa cháy được bồi dưỡng kiến thức theo quy định tại điểm a và điểm c khoản 1 Điều này.
5. Cá nhân hành nghề chỉ huy thi công về phòng cháy và chữa cháy được bồi dưỡng kiến thức theo quy định tại điểm a và điểm đ khoản 1 Điều này.
6. Cơ sở giáo dục quy định tại điểm a khoản 3 Điều 43 Nghị định số 136/2020/NĐ-CP có trách nhiệm xây dựng nội dung chương trình bồi dưỡng kiến thức về phòng cháy và chữa cháy phù hợp với từng đối tượng; công khai thông tin cấp chứng chỉ trên cổng thông tin điện tử của cơ sở giáo dục. Nội dung công bố công khai gồm: Họ và tên, ngày tháng năm sinh của cá nhân được cấp chứng chỉ, nội dung được bồi dưỡng, số chứng chỉ, ngày tháng cấp chứng chỉ.
7. Nội dung, hình thức, quy cách của Chứng chỉ bồi dưỡng kiến thức về phòng cháy và chữa cháy theo Mẫu số 02 quy định tại Phụ lục ban hành kèm theo Thông tư này.","Việc giáo dục, bồi dưỡng kiến thức về phòng cháy và chữa cháy được quy định như thế nào?",0
"1. Số lượng Phó chỉ huy trưởng Ban chỉ huy quân sự cấp xã như sau:
a) Đơn vị hành chính cấp xã loại 1, xã biên giới, ven biển, đảo được bố trí không quá 02 Phó chỉ huy trưởng. Căn cứ tình hình thực tế, Ủy ban nhân dân cấp tỉnh trình Hội đồng nhân dân cùng cấp quyết định số lượng Phó chỉ huy trưởng Ban chỉ huy quân sự cấp xã trong số lượng người hoạt động không chuyên trách ở cấp xã quy định tại khoản 4 Điều 2 Nghị định số 34/2019/NĐ-CP ngày 24 tháng 4 năm 2019 của Chính phủ sửa đổi, bổ sung một số quy định về cán bộ, công chức cấp xã và người hoạt động không chuyên trách ở cấp xã, ở thôn, tổ dân phố;
b) Đơn vị hành chính cấp xã không thuộc trường hợp quy định tại điểm a khoản 1 Điều này bố trí 01 Phó chỉ huy trưởng.
2. Ban chỉ huy quân sự cơ quan, tổ chức bố trí 01 Phó chỉ huy trưởng. Căn cứ yêu cầu nhiệm vụ quốc phòng, quân sự và tổ chức, hoạt động của cơ quan, tổ chức, Tư lệnh Bộ Tư lệnh Thủ đô Hà Nội, Tư lệnh Bộ Tư lệnh Thành phố Hồ Chí Minh, Chỉ huy trưởng Bộ chỉ huy quân sự cấp tỉnh xem xét, quyết định bổ nhiệm không quá 02 Phó Chỉ huy trưởng theo đề nghị của người đứng đầu cơ quan, tổ chức.",Ban chỉ huy quân sự cấp xã được có bao nhiêu Phó chỉ huy?,1
"1. Các chức vụ chỉ huy của Ban chỉ huy quân sự cấp xã, Ban chỉ huy quân sự cơ quan, tổ chức bao gồm:
a) Chỉ huy trưởng, Chính trị viên;
b) Phó Chỉ huy trưởng, Chính trị viên phó.
2. Các chức vụ chỉ huy của đơn vị Dân quân tự vệ bao gồm:
a) Tiểu đoàn trưởng, Chính trị viên tiểu đoàn, Phó Tiểu đoàn trưởng, Chính trị viên phó tiểu đoàn; Hải đoàn trưởng, Chính trị viên hải đoàn, Phó Hải đoàn trưởng, Chính trị viên phó hải đoàn;
b) Đại đội trưởng, Chính trị viên đại đội, Phó Đại đội trưởng, Chính trị viên phó đại đội; Hải đội trưởng, Chính trị viên hải đội, Phó Hải đội trưởng, Chính trị viên phó hải đội;
c) Trung đội trưởng;
d) Tiểu đội trưởng, Thuyền trưởng, Khẩu đội trưởng;
đ) Thôn đội trưởng kiêm chỉ huy đơn vị dân quân tại chỗ.",Ban chỉ huy quân sự cấp xã được có bao nhiêu Phó chỉ huy?,0
"Kinh phí đầu tư, xây dựng, quản lý, sử dụng cơ sở dữ liệu về thi hành án hình sự do ngân sách nhà nước đảm bảo trong dự toán ngân sách nhà nước giao cho Bộ Công an và Bộ Quốc phòng.",Cơ sở dữ liệu về thi hành án hình sự hoạt động từ nguồn kinh phí nào?,1
"Kinh phí cho đầu tư, xây dựng, quản lý, sử dụng cơ sở dữ liệu về thi hành án hình sự do ngân sách nhà nước bảo đảm trong dự toán ngân sách nhà nước hàng năm giao cho Bộ Công an và Bộ Quốc phòng.",Cơ sở dữ liệu về thi hành án hình sự hoạt động từ nguồn kinh phí nào?,0
"1. Phạt cảnh cáo hoặc phạt tiền từ 300.000 đồng đến 500.000 đồng đối với hành vi tạm trú, lưu trú, đi lại trong khu vực cửa khẩu biên giới đất liền không đúng quy định.
2. Phạt tiền từ 1.000.000 đồng đến 2.000.000 đồng đối với một trong những hành vi sau đây:
a) Điều khiển phương tiện ra, vào, hoạt động trong khu vực cửa khẩu không có giấy tờ về phương tiện hoặc sử dụng giấy tờ về phương tiện không đúng quy định của pháp luật hoặc không đúng với mục đích hoạt động tại cửa khẩu biên giới đất liền;
b) Điều khiển phương tiện vận tải liên vận xuất cảnh, nhập cảnh qua cửa khẩu biên giới đất liền không có phù hiệu gắn trên phương tiện, không có giấy tờ hoặc sử dụng giấy tờ hết giá trị đối với một trong các loại giấy tờ theo quy định của Hiệp định vận tải đường bộ mà Việt Nam đã ký kết với các nước có chung đường biên giới và quy định của pháp luật Việt Nam;
c) Đưa đón người, chuyên chở, xếp dỡ hàng hoá tại khu vực cửa khẩu biên giới đất liền không đúng địa điểm quy định, đi vào khu vực cấm.
3. Phạt tiền từ 2.000.000 đồng đến 3 .000.000 đồng đối với hành vi không chấp hành hoặc cản trở việc kiểm tra, kiểm soát, điều hành của cơ quan quản lý nhà nước chuyên ngành tại cửa khẩu.
4. Phạt tiền từ 3.000.000 đồng đến 5.000.000 đồng đối với một trong những hành vi sau:
a) Hoạt động dịch vụ, thương mại trong khu vực cửa khẩu không có giấy phép của cơ quan có thẩm quyền hoặc hoạt động không đúng lĩnh vực ghi trong giấy phép;
b) Cản trở các hoạt động lưu thông hợp pháp tại khu vực cửa khẩu;
c) Gây mất an ninh, trật tự hoặc lôi kéo, kích động, xúi giục, giúp người khác gây mất an ninh, trật tự tại khu vực cửa khẩu biên giới đất liền;
d) Không chấp hành quyết định hạn chế hoặc tạm dừng các hoạt động qua lại biên giới tại cửa khẩu biên giới đất liền của người có thẩm quyền.
5. Phạt tiền từ 5.000.000 đồng đến 10.000.000 đồng đối với một trong các hành vi sau:
a) Tổ chức kinh doanh lữ hành quốc tế để hành khách du lịch nước ngoài đưa phương tiện cơ giới vào tham gia giao thông không đúng quy định;
b) Hành khách du lịch nước ngoài được phép đưa phương tiện cơ giới vào tham gia giao thông tại Việt Nam nhưng điều khiển phương tiện cơ giới đi quá phạm vi hoặc thời gian cho phép.
6. Phạt tiền từ 10.000.000 đồng đến 20.000.000 đồng đối với hành vi đổ, xả, ném chất thải, chất bẩn, hóa chất, gạch, đá hoặc các vật khác vào Quốc môn, các công trình khác thuộc khu vực Quốc môn.
7. Hình thức xử phạt bổ sung:
a) Tước quyền sử dụng giấy phép lái xe từ 03 tháng đến 06 tháng đối với hành vi vi phạm quy định tại điểm a khoản 2 Điều này;
b) Tước quyền sử dụng giấy phép hoạt động dịch vụ, thương mại tại cửa khẩu biên giới đất liền từ 03 tháng đến 06 tháng đối với hành vi vi phạm quy định tại điểm a khoản 4 Điều này;
c) Tước quyền sử dụng giấy phép kinh doanh lữ hành quốc tế thời hạn từ 03 tháng đến 06 tháng với hành vi vi phạm quy định tại điểm a khoản 5 Điều này;
d) Trục xuất đối với người nước ngoài có hành vi vi phạm quy định tại khoản 1; điểm a, điểm c khoản 2; khoản 4; điểm b khoản 5; khoản 6 Điều này.
8. Biện pháp khắc phục hậu quả:
a) Buộc rời khỏi khu vực cửa khẩu biên giới đất liền đối với hành vi vi phạm quy định tại khoản 1; điểm a khoản 2; điểm b khoản 5; khoản 6 Điều này;
b) Buộc khắc phục tình trạng ô nhiễm môi trường, khôi phục cảnh quan khu vực cửa khẩu đối với hành vi vi phạm tại khoản 6 Điều này;
c) Tạm dừng thực hiện thủ tục xuất cảnh đối với phương tiện Việt Nam, tạm dừng thực hiện thủ tục nhập cảnh, xuất cảnh đối với phương tiện nước ngoài đối với hành vi vi phạm tại điểm b khoản 2 Điều này.",Phạt 20 triệu đồng đối với hành vi ném gạch đá vào Quốc môn được quy định như thế nào?,1
"1. Phạt tiền từ 5.000.000 đồng đến 10.000.000 đồng đối với hành vi cố ý cản trở hoạt động thể thao hợp pháp của tổ chức, cá nhân.
2. Phạt tiền từ 10.000.000 đồng đến 15.000.000 đồng đối với hành vi lợi dụng hoạt động thể thao để xâm phạm lợi ích hợp pháp của tổ chức, cá nhân khác.
3. Phạt tiền từ 15.000.000 đồng đến 20.000.000 đồng đối với hành vi thực hiện hoạt động thể thao trái với đạo đức xã hội, thuần phong mỹ tục và bản sắc văn hóa dân tộc của Việt Nam.
4. Phạt tiền từ 20.000.000 đồng đến 30.000.000 đồng đối với hành vi thực hiện hoạt động thể thao gây thiệt hại đến danh dự, nhân phẩm, uy tín của con người.
5. Phạt tiền từ 30.000.000 đồng đến 40.000.000 đồng đối với hành vi thực hiện hoạt động thể thao gây thiệt hại đến sức khỏe.
6. Hình thức xử phạt bổ sung:
Đình chỉ hoạt động thể thao có thời hạn từ 03 tháng đến 06 tháng đối với hành vi vi phạm quy định tại các khoản 2,3, 4 và 5 Điều này.
7. Biện pháp khắc phục hậu quả:
Buộc xin lỗi công khai đối với hành vi vi phạm quy định tại khoản 4 Điều này.",Phạt 20 triệu đồng đối với hành vi ném gạch đá vào Quốc môn được quy định như thế nào?,0
"1. Tự nguyện, bình đẳng, thiện chí, hợp tác và trung thực.
2. Tự do ký kết văn bản thỏa thuận nhưng không được trái pháp luật, thỏa ước lao động tập thể và đạo đức xã hội.",Nguyên tắc ký kết văn bản thỏa thuận gia chương trình hưu trí bổ sung tự nguyện tại doanh nghiệp được quy định như thế nào?,1
"1. Khi ký kết văn bản thỏa thuận, người lao động và người sử dụng lao động phải ghi rõ thời hạn của văn bản thỏa thuận, thời điểm bắt đầu và thời điểm kết thúc tham gia chương trình hưu trí bổ sung tự nguyện.
2. Thời điểm kết thúc tham gia chương trình hưu trí bổ sung tự nguyện không vượt quá thời điểm chấm dứt của hợp đồng lao động giữa người lao động và người sử dụng lao động.",Nguyên tắc ký kết văn bản thỏa thuận gia chương trình hưu trí bổ sung tự nguyện tại doanh nghiệp được quy định như thế nào?,0
"1. Phạt cảnh cáo hoặc phạt tiền từ 100.000 đồng đến 300.000 đồng đối với một trong những hành vi sau đây:
a) Có cử chỉ, lời nói thô bạo, khiêu khích, trêu ghẹo, xúc phạm danh dự, nhân phẩm của người khác;
b) Gây mất trật tự ở rạp hát, rạp chiếu phim, nhà văn hóa, câu lạc bộ, nơi biểu diễn nghệ thuật, nơi tổ chức các hoạt động thể dục, thể thao, lễ hội, triển lãm, hội chợ, trụ sở cơ quan, tổ chức, khu dân cư, trường học, bệnh viện, nhà ga, bến tàu, bến xe, trên đường phố, ở khu vực cửa khẩu, cảng hoặc ở nơi công cộng khác;
c) Thả rông động vật nuôi trong thành phố, thị xã hoặc nơi công cộng.
2. Phạt tiền từ 500.000 đồng đến 1.000.000 đồng đối với một trong những hành vi sau đây:
a) Đánh nhau hoặc xúi giục người khác đánh nhau;
b) Báo thông tin giả đến các cơ quan nhà nước có thẩm quyền;
c) Say rượu, bia gây mất trật tự công cộng;
d) Ném gạch, đất, đá, cát hoặc bất cứ vật gì khác vào nhà, vào phương tiện giao thông, vào người, đồ vật, tài sản của người khác;
đ) Tụ tập nhiều người ở nơi công cộng gây mất trật tự công cộng;
e) Để động vật nuôi gây thiệt hại tài sản cho người khác;
g) Thả diều, bóng bay, chơi máy bay, đĩa bay có điều khiển từ xa hoặc các vật bay khác ở khu vực sân bay, khu vực cấm; đốt và thả “đèn trời”;
h) Sách nhiễu, gây phiền hà cho người khác khi bốc vác, chuyên chở, giữ hành lý ở các bến tàu, bến xe, sân bay, bến cảng, ga đường sắt và nơi công cộng khác.
3. Phạt tiền từ 2.000.000 đồng đến 3.000.000 đồng đối với một trong những hành vi sau đây:
a) Tàng trữ, cất giấu trong người, đồ vật, phương tiện giao thông các loại dao, búa, các loại công cụ, phương tiện khác thường dùng trong lao động, sinh hoạt hàng ngày nhằm mục đích gây rối trật tự công cộng, cố ý gây thương tích cho người khác;
b) Lôi kéo hoặc kích động người khác gây rối, làm mất trật tự công cộng;
c) Thuê hoặc lôi kéo người khác đánh nhau;
d) Gây rối trật tự tại phiên tòa, nơi thi hành án hoặc có hành vi khác gây trở ngại cho hoạt động xét xử, thi hành án;
đ) Gây rối trật tự tại nơi tổ chức thi hành quyết định cưỡng chế;
e) Xâm hại hoặc thuê người khác xâm hại đến sức khỏe của người khác;
g) Lợi dụng quyền tự do dân chủ, tự do tín ngưỡng để lôi kéo, kích động người khác xâm phạm lợi ích của Nhà nước, quyền và lợi ích hợp pháp của tổ chức, cá nhân;
h) Gây rối hoặc cản trở hoạt động bình thường của các cơ quan, tổ chức;
i) Tập trung đông người trái pháp luật tại nơi công cộng hoặc các địa điểm, khu vực cấm;
k) Tổ chức, tạo điều kiện cho người khác kết hôn với người nước ngoài trái với thuần phong mỹ tục hoặc trái với quy định của pháp luật, làm ảnh hưởng tới an ninh, trật tự, an toàn xã hội;
l) Viết, phát tán, lưu hành tài liệu có nội dung xuyên tạc bịa đặt, vu cáo làm ảnh hưởng đến uy tín của tổ chức, cá nhân;
m) Tàng trữ, vận chuyển “đèn trời”.
4. Phạt tiền từ 3.000.000 đồng đến 5.000.000 đồng đối với một trong những hành vi sau đây:
a) Gây rối trật tự công cộng mà có mang theo các loại vũ khí thô sơ hoặc công cụ hỗ trợ;
b) Sản xuất, nhập khẩu, buôn bán ""đèn trời"".
5. Hình thức xử phạt bổ sung:
Tịch thu tang vật, phương tiện vi phạm hành chính đối với hành vi quy định tại Điểm g Khoản 2; Điểm a, l, m Khoản 3 và Khoản 4 Điều này.
6. Người nước ngoài có hành vi vi phạm hành chính quy định tại Điểm k Khoản 3 Điều này, thì tùy theo mức độ vi phạm có thể bị áp dụng hình thức xử phạt trục xuất khỏi nước Cộng hòa xã hội chủ nghĩa Việt Nam.",Mức phạt khi thả rông vật nuôi trong thành phố?,1
"1. Chiến sĩ công an nhân dân đang thi hành công vụ có quyền phạt tiền đến 500.000 đồng đối lĩnh vực giống vật nuôi, thức ăn chăn nuôi và điều kiện chăn nuôi.
2. Trạm trưởng, Đội trưởng của người được quy định tại khoản 1 Điều này có quyền phạt tiền đến 1.500.000 đồng đối với lĩnh vực giống vật nuôi, thức ăn chăn nuôi và điều kiện chăn nuôi.
3. Trưởng Công an cấp xã, Trưởng đồn Công an, Trạm trưởng Trạm Công an cửa khẩu, khu chế xuất có quyền:
a) Phạt tiền đến 2.500.000 đồng đối với lĩnh vực giống vật nuôi, thức ăn chăn nuôi và điều kiện chăn nuôi;
b) Tịch thu tang vật vi phạm hành chính có giá trị không vượt quá mức xử phạt tiền được quy định tại điểm a khoản này.
4. Trưởng Công an cấp huyện, Trưởng phòng nghiệp vụ thuộc Cục Cảnh sát giao thông; Trưởng phòng Công an cấp tỉnh gồm Trưởng phòng Cảnh sát phòng, chống tội phạm về môi trường, Trưởng phòng An ninh kinh tế có quyền:
a) Phạt tiền đến 10.000.000 đồng đối với lĩnh vực giống vật nuôi 20.000.000 đồng đối với lĩnh vực thức ăn chăn nuôi và điều kiện chăn nuôi;
b) Đình chỉ hoạt động có thời hạn;
c) Tịch thu tang vật vi phạm hành chính có giá trị không vượt quá mức xử phạt tiền được quy định tại điểm a khoản này;
d) Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm c, đ, g, h, i, n, p, q và r khoản 3 Điều 4 Nghị định này.
5. Giám đốc Công an cấp tỉnh có quyền:
a) Phạt tiền đến 25.000.000 đồng đối với lĩnh vực giống vật nuôi; 50.000.000 đồng đối với lĩnh vực thức ăn chăn nuôi và điều kiện chăn nuôi;
b) Đình chỉ hoạt động có thời hạn;
c) Tịch thu tang vật vi phạm hành chính có giá trị không vượt quá mức xử phạt tiền được quy định tại điểm a khoản này;
d) Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm c, đ, g, h, i, m, n, p, q và r khoản 3 Điều 4 Nghị định này.
6. Cục trưởng Cục cảnh sát phòng chống tội phạm về môi trường; Cục trưởng Cục cảnh sát giao thông; Cục trưởng Cục An ninh kinh tế có quyền:
a) Phạt tiền đến 50.000.000 đồng đối với lĩnh vực giống vật nuôi; 100.000.000 đồng đối với lĩnh vực thức ăn chăn nuôi và điều kiện chăn nuôi;
b) Đình chỉ hoạt động có thời hạn;
c) Tịch thu tang vật vi phạm hành chính;
d) Áp dụng biện pháp khắc phục hậu quả quy định tại các điểm c, đ, g, h, i, m, n, p, q và r khoản 3 Điều 4 Nghị định này.",Mức phạt khi thả rông vật nuôi trong thành phố?,0
"1. Vị trí việc làm là công việc hoặc nhiệm vụ gắn với chức danh nghề nghiệp hoặc chức vụ quản lý tương ứng, là căn cứ xác định số lượng người làm việc, cơ cấu viên chức để thực hiện việc tuyển dụng, sử dụng và quản lý viên chức trong đơn vị sự nghiệp công lập.
2. Chính phủ quy định nguyên tắc, phương pháp xác định vị trí việc làm, thẩm quyền, trình tự, thủ tục quyết định số lượng vị trí việc làm trong đơn vị sự nghiệp công lập.",Vị trí việc làm của viên chức được quy định như thế nào?,1
"Viên chức là công dân Việt Nam được tuyển dụng theo vị trí việc làm, làm việc tại đơn vị sự nghiệp công lập theo chế độ hợp đồng làm việc, hưởng lương từ quỹ lương của đơn vị sự nghiệp công lập theo quy định của pháp luật.",Vị trí việc làm của viên chức được quy định như thế nào?,0
"Trong văn bản này, các từ ngữ dưới đây được hiểu như sau:
1. Công trình sự nghiệp thuộc lĩnh vực giáo dục và đào tạo là các hạng mục công trình trong các cơ sở đào tạo, bao gồm: Các phòng học, giảng đường; các phòng thí nghiệm, phòng thực hành, xưởng/trại thực hành; thư viện (hoặc trung tâm học liệu); các phòng làm việc cho giáo sư, phó giáo sư, giảng viên chính, giảng viên; khu hoạt động thể chất (nhà thi đấu thể thao, nhà tập thể thao, sân tập thể thao trong nhà, sân tập thể thao ngoài trời và bể bơi); ký túc xá; khu dịch vụ tổng hợp (nhà ăn, căn tin, tạp hóa); trạm y tế; nhà để xe; phòng nghỉ cho giảng viên.
2. Diện tích chuyên dùng được xác định là diện tích sàn tính theo kích thước thông thủy (không tính diện tích hành lang, cầu thang, sảnh, ban công, chân tường, cột, hộp kỹ thuật) thuộc các hạng mục công trình sự nghiệp thuộc lĩnh vực giáo dục và đào tạo.",Phương pháp xác định xác định diện tích chuyên dùng Nhà xe thuộc lĩnh vực giáo dục và đào tạo được quy định như thế nào?,0
"1. Chào bán chứng khoán lần đầu ra công chúng bao gồm:
a) Chào bán cổ phiếu lần đầu ra công chúng để huy động thêm vốn cho tổ chức phát hành;
b) Chào bán cổ phiếu lần đầu ra công chúng để trở thành công ty đại chúng thông qua thay đổi cơ cấu sở hữu nhưng không làm tăng vốn điều lệ của tổ chức phát hành;
c) Kết hợp hình thức quy định tại các điểm a, b khoản này;
d) Chào bán chứng chỉ quỹ lần đầu ra công chúng để thành lập quỹ đầu tư chứng khoán.
2. Chào bán thêm chứng khoán ra công chúng bao gồm:
a) Công ty đại chúng chào bán thêm cổ phiếu ra công chúng hoặc phát hành quyền mua cổ phần cho cổ đông hiện hữu;
b) Công ty quản lý quỹ đầu tư chứng khoán chào bán thêm chứng chỉ quỹ ra công chúng để tăng vốn điều lệ của Quỹ đầu tư.
3. Cổ đông công ty đại chúng chào bán cổ phiếu ra công chúng.
4. Tổ chức phát hành chào bán trái phiếu và các loại chứng khoán khác ra công chúng.",Công ty đại chúng phát hành quyền mua cổ phần cho cổ đông hiện hữu được xem là chào bán thêm chứng khoán ra công chúng không?,1
"1. Chào bán chứng khoán lần đầu ra công chúng bao gồm:
a) Chào bán cổ phiếu lần đầu ra công chúng để huy động thêm vốn cho tổ chức phát hành;
b) Chào bán cổ phiếu lần đầu ra công chúng để trở thành công ty đại chúng thông qua thay đổi cơ cấu sở hữu nhưng không làm tăng vốn điều lệ của tổ chức phát hành;
c) Kết hợp hình thức quy định tại các điểm a, b khoản này;
d) Chào bán chứng chỉ quỹ lần đầu ra công chúng để thành lập quỹ đầu tư chứng khoán.
2. Chào bán thêm chứng khoán ra công chúng bao gồm:
a) Công ty đại chúng chào bán thêm cổ phiếu ra công chúng hoặc phát hành quyền mua cổ phần cho cổ đông hiện hữu;
b) Công ty quản lý quỹ đầu tư chứng khoán chào bán thêm chứng chỉ quỹ ra công chúng để tăng vốn điều lệ của Quỹ đầu tư.
3. Cổ đông công ty đại chúng chào bán cổ phiếu ra công chúng.
4. Tổ chức phát hành chào bán trái phiếu và các loại chứng khoán khác ra công chúng.",Công ty đại chúng phát hành quyền mua cổ phần cho cổ đông hiện hữu được xem là chào bán thêm chứng khoán ra công chúng không?,0
"1. Phạt tiền từ 3.000.000 đồng đến 5.000.000 đồng đối với hành vi không thực hiện việc kiểm kê, lập biên bản và gói, bọc lại trong trường hợp vỏ bọc bưu gửi bị rách, hư hại.
2. Phạt tiền từ 5.000.000 đồng đến 10.000.000 đồng đối với một trong các hành vi sau:
a) Mạo danh người khác khi sử dụng dịch vụ bưu chính;
b) Thực hiện không đúng, không đầy đủ các biện pháp bảo đảm an toàn, an ninh trong cung ứng dịch vụ bưu chính.
3. Phạt tiền từ 10.000.000 đồng đến 20.000.000 đồng đối với một trong các hành vi sau:
a) Không thực hiện các biện pháp bảo đảm an toàn, an ninh trong cung ứng dịch vụ bưu chính;
b) Đình chỉ, tạm đình chỉ vận chuyển, phát bưu gửi hoặc kiểm tra, xử lý bưu gửi hoặc yêu cầu cung cấp thông tin về sử dụng dịch vụ bưu chính không có biên bản, chữ ký của các bên liên quan;
c) Tiết lộ thông tin về sử dụng dịch vụ bưu chính trái pháp luật;
d) Không đình chỉ vận chuyển, phát bưu gửi hoặc không thông báo cho cơ quan nhà nước có thẩm quyền liên quan để xử lý khi phát hiện bưu gửi vi phạm quy định về vật phẩm, hàng hóa không được gửi, chấp nhận, vận chuyển qua mạng bưu chính.
4. Phạt tiền từ 20.000.000 đồng đến 30.000.000 đồng đối với một trong các hành vi như sau:
a) Bóc mở bưu gửi trái pháp luật;
b) Tráo đổi nội dung bưu gửi;
c) Chiếm đoạt, trộm cắp bưu gửi có trị giá dưới 2.000.000 đồng hoặc hủy bưu gửi trái pháp luật;
d) Không phối hợp với cơ quan nhà nước có thẩm quyền thực hiện việc đình chỉ, tạm đình chỉ vận chuyển, phát bưu gửi hoặc kiểm tra, xử lý bưu gửi hoặc cung cấp thông tin về sử dụng dịch vụ bưu chính theo quy định của pháp luật.
5. Phạt tiền từ 30.000.000 đồng đến 40.000.000 đồng đối với một trong các hành vi sau:
a) Lợi dụng việc đình chỉ, tạm đình chỉ vận chuyển, phát bưu gửi hoặc kiểm tra xử lý bưu gửi hoặc yêu cầu cung cấp thông tin về sử dụng dịch vụ bưu chính gây thiệt hại đến lợi ích của nhà nước, quyền và lợi ích hợp pháp của tổ chức, cá nhân cung ứng và sử dụng dịch vụ bưu chính;
b) Cản trở trái pháp luật hoạt động bưu chính.
6. Biện pháp khắc phục hậu quả:
Buộc hoàn trả lại bưu gửi đối với hành vi quy định tại các điểm b và c khoản 4 Điều này.","Mức phạt nếu không phối hợp với cơ quan nhà nước có thẩm quyền thực hiện việc đình chỉ, tạm đình chỉ vận chuyển, phát bưu gửi được quy định như thế nào?",1
